,api_uri,district,domain,dw_nominate,facebook_account,facebook_id,first_name,google_entity_id,id,ideal_point,last_name,middle_name,missed_votes,missed_votes_pct,next_election,party,rss_url,seniority,state,total_present,total_votes,twitter_account,url,votes_with_party_pct
341,https://api.propublica.org/congress/v1/members/R000597.json,7,rice.house.gov,,reptomrice,403403083083104,Tom,/m/03wg1mb,R000597,,Rice,,3,3.03,2018,R,http://rice.house.gov/rss.xml,6,SC,1,99,RepTomRice,http://rice.house.gov,96.88
342,https://api.propublica.org/congress/v1/members/R000598.json,12,rothfus.house.gov,,keithrothfus,133803223451004,Keith,/m/0ds0r5g,R000598,,Rothfus,,0,0.00,2018,R,https://rothfus.house.gov/rss.xml,6,PA,0,99,KeithRothfus,https://rothfus.house.gov,97.98
343,https://api.propublica.org/congress/v1/members/R000599.json,36,ruiz.house.gov,,CongressmanRaulRuizMD,245244468941114,Raul,/m/0ctnsv,R000599,,Ruiz,,2,2.02,2018,D,https://ruiz.house.gov/rss.xml,6,CA,0,99,CongressmanRuiz,https://ruiz.house.gov,95.88
344,https://api.propublica.org/congress/v1/members/R000600.json,79,radewagen.house.gov,,congresswomanaumuaamata,1537155909907320,Amata,/m/012964p3,R000600,,Radewagen,Coleman,,,2018,R,https://radewagen.house.gov/rss.xml,4,AS,,0,RepAmata,https://radewagen.house.gov,
345,https://api.propublica.org/congress/v1/members/R000601.json,4,,,RepRatcliffe,,John,/m/06kb09,R000601,,Ratcliffe,,1,1.01,2018,R,https://ratcliffe.house.gov/rss.xml,4,TX,0,99,RepRatcliffe,https://ratcliffe.house.gov,96.94
346,https://api.propublica.org/congress/v1/members/R000602.json,4,kathleenrice.house.gov,,RepKathleenRice,,Kathleen,/m/08z1cf,R000602,,Rice,,2,2.02,2018,D,,4,NY,0,99,RepKathleenRice,http://kathleenrice.house.gov,93.81
347,https://api.propublica.org/congress/v1/members/R000603.json,7,,,1579216395649220,1579216395649220,David,/m/0jt1s3l,R000603,,Rouzer,,0,0.00,2018,R,https://rouzer.house.gov/rss.xml,4,NC,0,99,RepDavidRouzer,https://rouzer.house.gov,96.97
348,https://api.propublica.org/congress/v1/members/R000604.json,5,,,reprussell,,Steve,/m/0ndnv6f,R000604,,Russell,,5,5.05,2018,R,https://russell.house.gov/rss.xml,4,OK,0,99,RepRussell,https://russell.house.gov,97.87
349,https://api.propublica.org/congress/v1/members/R000606.json,8,raskin.house.gov,,repraskin,,Jamie,/m/0c13wm,R000606,,Raskin,,0,0.00,2018,D,https://raskin.house.gov/rss.xml,2,MD,0,99,repraskin,https://raskin.house.gov,95.96
350,https://api.propublica.org/congress/v1/members/R000607.json,19,francisrooney.house.gov,,RepRooney,,Francis,/m/0764lz,R000607,,Rooney,,0,0.00,2018,R,,2,FL,0,99,RepRooney,https://francisrooney.house.gov,97.98
351,https://api.propublica.org/congress/v1/members/R000608.json,3,rosen.house.gov,,,,Jacky,/g/11cntnvwkg,R000608,,Rosen,,2,2.02,2018,D,https://rosen.house.gov/rss.xml,2,NV,0,99,,https://rosen.house.gov,94.85
352,https://api.propublica.org/congress/v1/members/R000609.json,4,rutherford.house.gov,,,,John,/m/03zz77,R000609,,Rutherford,,25,25.25,2018,R,,2,FL,0,99,,https://rutherford.house.gov,97.30
353,https://api.propublica.org/congress/v1/members/S000051.json,1,sanford.house.gov,,RepSanfordSC,118387985037658,Mark,/m/02c6ck,S000051,,Sanford,,0,0.00,2018,R,,6,SC,0,99,RepSanfordSC,https://sanford.house.gov,93.94
354,https://api.propublica.org/congress/v1/members/S000185.json,3,www.bobbyscott.house.gov,,CongressmanBobbyScott,123839200978190,Robert,/m/03twgl,S000185,,Scott,C.,0,0.00,2018,D,http://bobbyscott.house.gov/rss.xml,26,VA,0,99,BobbyScott,http://bobbyscott.house.gov,94.95
355,https://api.propublica.org/congress/v1/members/S000244.json,5,sensenbrenner.house.gov,,RepSensenbrenner,,F.,/m/024tp2,S000244,,Sensenbrenner,James,0,0.00,2018,R,http://sensenbrenner.house.gov/news/rss.aspx,40,WI,0,99,JimPressOffice,http://sensenbrenner.house.gov,97.98
356,https://api.propublica.org/congress/v1/members/S000248.json,15,serrano.house.gov,,RepJoseSerrano,273446508512,José,/m/03s6z9,S000248,,Serrano,E.,0,0.00,2018,D,https://serrano.house.gov/rss.xml,30,NY,0,99,RepJoseSerrano,https://serrano.house.gov,94.95
357,https://api.propublica.org/congress/v1/members/S000250.json,32,sessions.house.gov,,petesessions,367963843082,Pete,/m/03v39l,S000250,,Sessions,,2,2.02,2018,R,https://sessions.house.gov/rss.xml,22,TX,0,99,PeteSessions,https://sessions.house.gov,97.94
358,https://api.propublica.org/congress/v1/members/S000344.json,30,sherman.house.gov,,63158229861,63158229861,Brad,/m/024tkr,S000344,,Sherman,,0,0.00,2018,D,,22,CA,0,99,BradSherman,http://sherman.house.gov,94.95
359,https://api.propublica.org/congress/v1/members/S000364.json,15,shimkus.house.gov,,repshimkus,123916254317516,John,/m/02573y,S000364,,Shimkus,,0,0.00,2018,R,https://shimkus.house.gov/rss.xml,22,IL,0,99,RepShimkus,https://shimkus.house.gov,97.98
360,https://api.propublica.org/congress/v1/members/S000480.json,25,louise.house.gov,,RepLouiseSlaughter,82424647700,Louise,/m/03tvt9,S000480,,Slaughter,M.,6,6.06,2018,D,,32,NY,0,99,LouiseSlaughter,https://louise.house.gov,94.62
361,https://api.propublica.org/congress/v1/members/S000510.json,9,adamsmith.house.gov,,RepAdamSmith,288586617834523,Adam,/m/0tfc,S000510,,Smith,,7,7.07,2018,D,https://adamsmith.house.gov/rss.xml,22,WA,0,99,RepAdamSmith,https://adamsmith.house.gov,95.65
362,https://api.propublica.org/congress/v1/members/S000522.json,4,chrissmith.house.gov,,RepChrisSmith,371621772908416,Christopher,/m/033f4d,S000522,,Smith,H.,0,0.00,2018,R,http://chrissmith.house.gov/news/rss.aspx,38,NJ,0,99,RepChrisSmith,http://chrissmith.house.gov,91.92
363,https://api.propublica.org/congress/v1/members/S000583.json,21,lamarsmith.house.gov,,LamarSmithTX21,107736785195,Lamar,/m/03twnt,S000583,,Smith,,5,5.05,2018,R,http://lamarsmith.house.gov/rss.xml,32,TX,0,99,LamarSmithTX21,http://lamarsmith.house.gov,97.87
364,https://api.propublica.org/congress/v1/members/S001145.json,9,schakowsky.house.gov,,janschakowsky,160143957118,Jan,/m/0256nw,S001145,,Schakowsky,,6,6.06,2018,D,https://schakowsky.house.gov/rss/press-releases.xml,20,IL,0,99,JanSchakowsky,https://schakowsky.house.gov,96.77
365,https://api.propublica.org/congress/v1/members/S001148.json,2,simpson.house.gov,,96007744606,96007744606,Mike,/m/0255tn,S001148,,Simpson,,3,3.03,2018,R,http://simpson.house.gov/news/rss.aspx,20,ID,0,99,CongMikeSimpson,http://simpson.house.gov,97.92
366,https://api.propublica.org/congress/v1/members/S001150.json,28,schiff.house.gov,,RepAdamSchiff,9086721830,Adam,/m/024tls,S001150,,Schiff,B.,0,0.00,2018,D,,18,CA,0,99,RepAdamSchiff,http://schiff.house.gov,96.97
367,https://api.propublica.org/congress/v1/members/S001154.json,9,shuster.house.gov,,Rep.Shuster,54386677806,Bill,/m/03tm89,S001154,,Shuster,,4,4.04,2018,R,https://shuster.house.gov/common/rss/index.cfm?rss=49,18,PA,0,99,RepBillShuster,https://shuster.house.gov,97.89
368,https://api.propublica.org/congress/v1/members/S001156.json,38,lindasanchez.house.gov,,CongresswomanLindaSanchez,110685735673141,Linda,/m/024xc7,S001156,,Sánchez,T.,2,2.02,2018,D,https://lindasanchez.house.gov/rss.xml,16,CA,0,99,RepLindaSanchez,https://lindasanchez.house.gov,96.91
369,https://api.propublica.org/congress/v1/members/S001157.json,13,davidscott.house.gov,,113303673339,113303673339,David,/m/01wbw5,S001157,,Scott,,2,2.02,2018,D,http://davidscott.house.gov/news/rss.aspx,16,GA,0,99,RepDavidScott,http://davidscott.house.gov,93.81
370,https://api.propublica.org/congress/v1/members/S001165.json,8,sires.house.gov,,81058818750,81058818750,Albio,/m/08bt8r,S001165,,Sires,,7,7.07,2018,D,http://sires.house.gov/rss.xml,14,NJ,0,99,RepSires,https://sires.house.gov,93.48
371,https://api.propublica.org/congress/v1/members/S001168.json,3,sarbanes.house.gov,,RepSarbanes,,John,/m/08_r8n,S001168,,Sarbanes,,0,0.00,2018,D,https://sarbanes.house.gov/rss.xml,12,MD,0,99,RepSarbanes,https://sarbanes.house.gov,95.96
372,https://api.propublica.org/congress/v1/members/S001170.json,1,shea-porter.house.gov,,repsheaporter,,Carol,/m/0fvcl4,S001170,,Shea-Porter,,0,0.00,2018,D,https://shea-porter.house.gov/rss.xml,2,NH,1,99,repsheaporter,https://shea-porter.house.gov,95.96
373,https://api.propublica.org/congress/v1/members/S001172.json,3,www.adriansmith.house.gov,,,,Adrian,/m/03f4vb,S001172,,Smith,,0,0.00,2018,R,http://adriansmith.house.gov/rss.xml,12,NE,0,99,RepAdrianSmith,http://adriansmith.house.gov,96.97
374,https://api.propublica.org/congress/v1/members/S001175.json,14,speier.house.gov,,JackieSpeier,99332606976,Jackie,/m/06k27l,S001175,,Speier,,2,2.02,2018,D,,12,CA,0,99,RepSpeier,https://speier.house.gov,95.88
375,https://api.propublica.org/congress/v1/members/S001176.json,1,scalise.house.gov,,RepSteveScalise,50936151681,Steve,/m/0br34c,S001176,,Scalise,,1,1.01,2018,R,http://scalise.house.gov/rss.xml,12,LA,0,99,SteveScalise,http://scalise.house.gov,97.96
376,https://api.propublica.org/congress/v1/members/S001177.json,79,sablan.house.gov,,153423912663,153423912663,Gregorio &#39;Kilili&#39;,/m/04ycmvy,S001177,,Sablan,Camacho,,,2018,I,http://sablan.house.gov/rss.xml,10,MP,,0,,http://sablan.house.gov,
377,https://api.propublica.org/congress/v1/members/S001180.json,5,schrader.house.gov,,repschrader,94978896695,Kurt,/m/0412ntl,S001180,,Schrader,,3,3.95,2018,D,http://schrader.house.gov/news/rss.aspx,10,OR,0,76,RepSchrader,http://schrader.house.gov,89.04
378,https://api.propublica.org/congress/v1/members/S001183.json,6,schweikert.house.gov,,repdavidschweikert,150338151681908,David,/m/03wbpxj,S001183,,Schweikert,,0,0.00,2018,R,,8,AZ,0,99,RepDavid,https://schweikert.house.gov,97.98
379,https://api.propublica.org/congress/v1/members/S001185.json,7,sewell.house.gov,,RepSewell,117758198297225,Terri,/m/05pbszt,S001185,,Sewell,,5,5.05,2018,D,,8,AL,0,99,RepTerriSewell,https://sewell.house.gov,96.81
380,https://api.propublica.org/congress/v1/members/S001187.json,15,stivers.house.gov,,116058275133542,116058275133542,Steve,/m/08xnqw,S001187,,Stivers,,1,1.01,2018,R,http://stivers.house.gov/news/rss.aspx,8,OH,0,99,RepSteveStivers,http://stivers.house.gov,96.94
381,https://api.propublica.org/congress/v1/members/S001189.json,8,austinscott.house.gov,,RepAustinScott,131177916946914,Austin,/m/076zn3y,S001189,,Scott,,0,0.00,2018,R,,8,GA,0,99,AustinScottGA08,https://austinscott.house.gov,97.98
382,https://api.propublica.org/congress/v1/members/S001190.json,10,schneider.house.gov,,CongressmanBradSchneider,,Brad,/m/0j63zyv,S001190,,Schneider,,0,0.00,2018,D,,2,IL,0,99,repschneider,https://schneider.house.gov,92.93
383,https://api.propublica.org/congress/v1/members/S001191.json,9,sinema.house.gov,,CongresswomanSinema,233846963416149,Kyrsten,/m/03qnndb,S001191,,Sinema,,1,1.01,2018,D,,6,AZ,0,99,RepSinema,https://sinema.house.gov,82.65
384,https://api.propublica.org/congress/v1/members/S001192.json,2,stewart.house.gov,,RepChrisStewart,242042855928904,Chris,/m/0f114l,S001192,,Stewart,,4,4.04,2018,R,http://stewart.house.gov/rss.xml,6,UT,0,99,RepChrisStewart,http://stewart.house.gov,97.89
385,https://api.propublica.org/congress/v1/members/S001193.json,15,swalwell.house.gov,,CongressmanEricSwalwell,450130878375355,Eric,/m/0ncq55g,S001193,,Swalwell,,0,0.00,2018,D,,6,CA,0,99,RepSwalwell,https://swalwell.house.gov,92.93
386,https://api.propublica.org/congress/v1/members/S001195.json,8,,,repjasonsmith,544741092252764,Jason,/m/02vlgvd,S001195,,Smith,,0,0.00,2018,R,http://jasonsmith.house.gov/rss.xml,6,MO,0,99,RepJasonSmith,https://jasonsmith.house.gov,96.97
387,https://api.propublica.org/congress/v1/members/S001196.json,21,,,RepEliseStefanik,,Elise,/m/0110fjsf,S001196,,Stefanik,,0,0.00,2018,R,https://stefanik.house.gov/rss.xml,4,NY,0,99,RepStefanik,https://stefanik.house.gov,94.95
388,https://api.propublica.org/congress/v1/members/S001199.json,16,smucker.house.gov,,,,Lloyd,/m/05t08cn,S001199,,Smucker,,0,0.00,2018,R,https://smucker.house.gov/rss.xml,2,PA,0,99,,https://smucker.house.gov,95.96
389,https://api.propublica.org/congress/v1/members/S001200.json,9,soto.house.gov,,,,Darren,/m/05b_1xw,S001200,,Soto,,1,1.01,2018,D,https://soto.house.gov/rss.xml,2,FL,0,99,RepDarrenSoto,https://soto.house.gov,95.92
390,https://api.propublica.org/congress/v1/members/S001201.json,3,suozzi.house.gov,,RepTomSuozzi,,Thomas,,S001201,,Suozzi,,4,4.04,2018,D,https://suozzi.house.gov/rss.xml,2,NY,0,99,RepTomSuozzi,https://suozzi.house.gov,91.58
391,https://api.propublica.org/congress/v1/members/T000193.json,2,benniethompson.house.gov,,7259193379,7259193379,Bennie,/m/033tc5,T000193,,Thompson,,1,1.01,2018,D,http://benniethompson.house.gov/index.php?format=feed&amp;type=rss,26,MS,0,99,BennieGThompson,https://benniethompson.house.gov,94.90
392,https://api.propublica.org/congress/v1/members/T000238.json,13,thornberry.house.gov,,repmacthornberry,7760165627,William,/m/03dnvd,T000238,,Thornberry,M.,0,0.00,2018,R,,24,TX,0,99,MacTXPress,http://thornberry.house.gov,97.98
393,https://api.propublica.org/congress/v1/members/T000460.json,5,mikethompson.house.gov,,RepMikeThompson,7109195747,Mike,/m/024sdl,T000460,,Thompson,,0,0.00,2018,D,http://mikethompson.house.gov/rss.xml,20,CA,0,99,RepThompson,http://mikethompson.house.gov,94.95
394,https://api.propublica.org/congress/v1/members/T000462.json,12,tiberi.house.gov,,RepPatTiberi,90452932937,Pat,/m/02zfh_,T000462,,Tiberi,,2,2.02,2018,R,http://tiberi.house.gov/news/rss.aspx,18,OH,0,99,TiberiPress,http://tiberi.house.gov,96.91
395,https://api.propublica.org/congress/v1/members/T000463.json,10,turner.house.gov,,RepMikeTurner,9275036647,Michael,/m/03440l,T000463,,Turner,R.,0,0.00,2018,R,https://turner.house.gov/rss.xml,16,OH,0,99,RepMikeTurner,https://turner.house.gov,96.97
396,https://api.propublica.org/congress/v1/members/T000465.json,3,tsongas.house.gov,,RepTsongas,131079823624873,Niki,/m/02qn5w8,T000465,,Tsongas,,0,0.00,2018,D,https://tsongas.house.gov/rss/press-releases.xml,12,MA,0,99,NikiInTheHouse,https://tsongas.house.gov,94.95
397,https://api.propublica.org/congress/v1/members/T000467.json,5,thompson.house.gov,,CongressmanGT,14463006747,Glenn,/m/0409b0_,T000467,,Thompson,,0,0.00,2018,R,http://thompson.house.gov/rss.xml,10,PA,0,99,CongressmanGT,http://thompson.house.gov,96.97
398,https://api.propublica.org/congress/v1/members/T000468.json,1,titus.house.gov,,CongresswomanTitus,120660834778561,Dina,/m/07hwl2,T000468,,Titus,,5,5.05,2018,D,https://titus.house.gov/rss.xml,6,NV,0,99,RepDinaTitus,https://titus.house.gov,96.81
399,https://api.propublica.org/congress/v1/members/T000469.json,20,tonko.house.gov,,paul.tonko,30671144824,Paul,/m/0gzy4c,T000469,,Tonko,,2,2.02,2018,D,,10,NY,1,99,RepPaulTonko,https://tonko.house.gov,94.85
400,https://api.propublica.org/congress/v1/members/T000470.json,3,tipton.house.gov,,CongressmanScottTipton,191428784201721,Scott,/m/0bn82p,T000470,,Tipton,,0,0.00,2018,R,http://tipton.house.gov/rss.xml,8,CO,0,99,RepTipton,http://tipton.house.gov,94.95
401,https://api.propublica.org/congress/v1/members/T000472.json,41,takano.house.gov,,RepMarkTakano,262447300551014,Mark,/m/0k3lj_y,T000472,,Takano,,6,6.06,2018,D,,6,CA,0,99,RepMarkTakano,https://takano.house.gov,96.77
402,https://api.propublica.org/congress/v1/members/T000474.json,35,,,RepNormaTorres,,Norma,/m/03wd1hs,T000474,,Torres,,2,2.02,2018,D,https://torres.house.gov/rss.xml,4,CA,0,99,NormaJTorres,https://torres.house.gov,96.91
403,https://api.propublica.org/congress/v1/members/T000475.json,11,,,CongressmanDaveTrott,,Dave,/m/0x0fzkk,T000475,,Trott,,2,2.02,2018,R,https://trott.house.gov/rss.xml,4,MI,0,99,repdavetrott,https://trott.house.gov,97.94
404,https://api.propublica.org/congress/v1/members/T000477.json,2,taylor.house.gov,,,,Scott,/m/011bsmj8,T000477,,Taylor,,4,4.04,2018,R,https://taylor.house.gov/rss.xml,2,VA,0,99,,https://taylor.house.gov,97.89
405,https://api.propublica.org/congress/v1/members/T000478.json,22,tenney.house.gov,,RepClaudiaTenney,,Claudia,/m/0g5s72n,T000478,,Tenney,,0,0.00,2018,R,https://tenney.house.gov/rss.xml,2,NY,0,99,RepTenney,https://tenney.house.gov,97.98
406,https://api.propublica.org/congress/v1/members/U000031.json,6,upton.house.gov,,RepFredUpton,212027388827797,Fred,/m/02d4c3,U000031,,Upton,,0,0.00,2018,R,http://upton.house.gov/news/rss.aspx,32,MI,0,99,RepFredUpton,http://upton.house.gov,95.96
407,https://api.propublica.org/congress/v1/members/V000081.json,7,velazquez.house.gov,,8037068318,8037068318,Nydia,/m/03sjbt,V000081,,Velázquez,M.,4,4.04,2018,D,,26,NY,0,99,NydiaVelazquez,https://velazquez.house.gov,95.79
408,https://api.propublica.org/congress/v1/members/V000108.json,1,visclosky.house.gov,,repvisclosky,118723661514709,Peter,/m/022r85,V000108,,Visclosky,J.,7,7.07,2018,D,http://visclosky.house.gov/rss.xml,34,IN,0,99,RepVisclosky,https://visclosky.house.gov,94.57
409,https://api.propublica.org/congress/v1/members/V000129.json,21,valadao.house.gov,,CongressmanDavidValadao,105596689621089,David,/m/0g55rlx,V000129,,Valadao,,0,0.00,2018,R,http://valadao.house.gov/news/rss.aspx,6,CA,0,99,RepDavidValadao,http://valadao.house.gov,96.97
410,https://api.propublica.org/congress/v1/members/V000130.json,51,vargas.house.gov,,RepJuanVargas,176942192453747,Juan,/m/076bp4,V000130,,Vargas,,0,0.00,2018,D,http://vargas.house.gov/rss.xml,6,CA,0,99,RepJuanVargas,http://vargas.house.gov,96.97
411,https://api.propublica.org/congress/v1/members/V000131.json,33,veasey.house.gov,,CongressmanMarcVeasey,394849110600016,Marc,/m/0kmnfw5,V000131,,Veasey,,1,1.01,2018,D,http://veasey.house.gov/rss.xml,6,TX,0,99,RepVeasey,http://veasey.house.gov,95.92
412,https://api.propublica.org/congress/v1/members/V000132.json,34,vela.house.gov,,USCongressmanFilemonVela,510462622331477,Filemon,/m/0ll43fz,V000132,,Vela,,0,0.00,2018,D,,6,TX,0,99,RepFilemonVela,https://vela.house.gov,92.93
413,https://api.propublica.org/congress/v1/members/W000187.json,43,waters.house.gov,,MaxineWaters,117483585008,Maxine,/m/024tyk,W000187,,Waters,,7,7.07,2018,D,,28,CA,0,99,MaxineWaters,https://waters.house.gov,93.48
414,https://api.propublica.org/congress/v1/members/W000791.json,2,walden.house.gov,,repgregwalden,313301365382225,Greg,/m/033tx_,W000791,,Walden,,0,0.00,2018,R,,20,OR,0,99,RepGregWalden,https://walden.house.gov,97.98
415,https://api.propublica.org/congress/v1/members/W000795.json,2,joewilson.house.gov,,JoeWilson,70150469414,Joe,/m/03tll0,W000795,,Wilson,,0,0.00,2018,R,http://joewilson.house.gov/rss.xml,18,SC,0,99,RepJoeWilson,http://joewilson.house.gov,97.98
416,https://api.propublica.org/congress/v1/members/W000797.json,23,wassermanschultz.house.gov,,RepDWS,88904724121,Debbie,/m/04cmyw,W000797,,Wasserman Schultz,,1,1.01,2018,D,https://wassermanschultz.house.gov/rss/press-releases.xml,14,FL,0,99,RepDWStweets,https://wassermanschultz.house.gov,96.94
417,https://api.propublica.org/congress/v1/members/W000798.json,7,walberg.house.gov,,RepWalberg,187654104587692,Tim,/m/0d7n3m,W000798,,Walberg,,1,1.01,2018,R,http://walberg.house.gov/news/rss.aspx,8,MI,0,99,RepWalberg,http://walberg.house.gov,96.94
418,https://api.propublica.org/congress/v1/members/W000799.json,1,walz.house.gov,,,,Tim,/m/06wntz,W000799,,Walz,,3,3.03,2018,D,http://walz.house.gov/rss.xml,12,MN,0,99,RepTimWalz,https://walz.house.gov,92.71
419,https://api.propublica.org/congress/v1/members/W000800.json,1,welch.house.gov,,PeterWelch,72680720883,Peter,/m/0db4gl,W000800,,Welch,,2,2.02,2018,D,https://welch.house.gov/rss.xml,12,VT,0,99,PeterWelch,https://welch.house.gov,94.85
420,https://api.propublica.org/congress/v1/members/W000804.json,1,wittman.house.gov,,RepRobWittman,38932542633,Robert,/m/03cx7ld,W000804,,Wittman,J.,0,0.00,2018,R,,12,VA,0,99,RobWittman,http://wittman.house.gov,97.98
421,https://api.propublica.org/congress/v1/members/W000806.json,11,webster.house.gov,,RepWebster,188572961157305,Daniel,/m/0dm0x,W000806,,Webster,,3,3.03,2018,R,http://webster.house.gov/news/rss.aspx,8,FL,0,99,RepWebster,http://webster.house.gov,97.92
422,https://api.propublica.org/congress/v1/members/W000808.json,24,wilson.house.gov,,RepWilson,162327487151626,Frederica,/m/03cg3tv,W000808,,Wilson,,4,4.04,2018,D,,8,FL,0,99,RepWilson,https://wilson.house.gov,95.79
423,https://api.propublica.org/congress/v1/members/W000809.json,3,womack.house.gov,,RepSteveWomack,135898413136490,Steve,/m/0cmcvkz,W000809,,Womack,,0,0.00,2018,R,http://womack.house.gov/news/rss.aspx,8,AR,0,99,Rep_SteveWomack,http://womack.house.gov,97.98
424,https://api.propublica.org/congress/v1/members/W000810.json,7,woodall.house.gov,,RepRobWoodall,172573036140374,Rob,/m/0cz8ryh,W000810,,Woodall,,2,2.02,2018,R,https://woodall.house.gov/rss.xml,8,GA,0,99,RepRobWoodall,https://woodall.house.gov,96.91
425,https://api.propublica.org/congress/v1/members/W000812.json,2,wagner.house.gov,,RepAnnWagner,215485388588143,Ann,/m/07q9w8,W000812,,Wagner,,2,2.02,2018,R,http://wagner.house.gov/rss.xml,6,MO,0,99,RepAnnWagner,http://wagner.house.gov,97.94
426,https://api.propublica.org/congress/v1/members/W000813.json,2,walorski.house.gov,,RepJackieWalorski,466876036704525,Jackie,/m/0ksf92,W000813,,Walorski,,0,0.00,2018,R,,6,IN,0,99,RepWalorski,http://walorski.house.gov,97.98
427,https://api.propublica.org/congress/v1/members/W000814.json,14,weber.house.gov,,TXRandy14,128891177274584,Randy,/m/0km63t0,W000814,,Weber,,0,0.00,2018,R,http://weber.house.gov/rss.xml,6,TX,0,99,TXRandy14,http://weber.house.gov,96.97
428,https://api.propublica.org/congress/v1/members/W000815.json,2,wenstrup.house.gov,,RepBradWenstrup,124462944390458,Brad,/m/0j63b7n,W000815,,Wenstrup,,0,0.00,2018,R,,6,OH,0,99,RepBradWenstrup,http://wenstrup.house.gov,96.97
429,https://api.propublica.org/congress/v1/members/W000816.json,25,williams.house.gov,,RepRogerWilliams,322383274535068,Roger,/m/09x4r,W000816,,Williams,,0,0.00,2018,R,http://williams.house.gov/rss.xml,6,TX,0,99,RepRWilliams,http://williams.house.gov,97.98
430,https://api.propublica.org/congress/v1/members/W000819.json,6,walker.house.gov,,RepMarkWalker,,Mark,/m/0115r5gz,W000819,,Walker,,11,11.11,2018,R,https://walker.house.gov/rss.xml,4,NC,0,99,RepMarkWalker,https://walker.house.gov,97.73
431,https://api.propublica.org/congress/v1/members/W000820.json,45,,,RepMimiWalters,,Mimi,/m/077r0l,W000820,,Walters,,0,0.00,2018,R,https://walters.house.gov/rss.xml,4,CA,0,99,RepMimiWalters,https://walters.house.gov,97.98
432,https://api.propublica.org/congress/v1/members/W000821.json,4,,,RepWesterman,,Bruce,/m/0wklff5,W000821,,Westerman,,0,0.00,2018,R,https://westerman.house.gov/rss.xml,4,AR,0,99,RepWesterman,https://westerman.house.gov,97.98
433,https://api.propublica.org/congress/v1/members/W000822.json,12,,,RepBonnieWatsonColeman,1398082073827493,Bonnie,/m/08kj70,W000822,,Watson Coleman,,3,3.03,2018,D,https://watsoncoleman.house.gov/rss.xml,4,NJ,0,99,RepBonnie,https://watsoncoleman.house.gov,94.79
434,https://api.propublica.org/congress/v1/members/Y000033.json,1,donyoung.house.gov,,RepDonYoung,7476269851,Don,/m/024p1k,Y000033,,Young,,3,3.03,2018,R,http://donyoung.house.gov/news/rss.aspx,46,AK,0,99,RepDonYoung,http://donyoung.house.gov,96.88
435,https://api.propublica.org/congress/v1/members/Y000062.json,3,yarmuth.house.gov,,214258646163,214258646163,John,/m/0bb00g,Y000062,,Yarmuth,,0,0.00,2018,D,,12,KY,0,99,RepJohnYarmuth,https://yarmuth.house.gov,95.96
436,https://api.propublica.org/congress/v1/members/Y000063.json,3,yoder.house.gov,,CongressmanKevinYoder,154026694650252,Kevin,/m/06w90zv,Y000063,,Yoder,,0,0.00,2018,R,http://yoder.house.gov/rss.xml,8,KS,0,99,RepKevinYoder,http://yoder.house.gov,96.97
437,https://api.propublica.org/congress/v1/members/Y000065.json,3,yoho.house.gov,,CongressmanTedYoho,563532937006022,Ted,/m/0l8lwvh,Y000065,,Yoho,,0,0.00,2018,R,http://yoho.house.gov/rss.xml,6,FL,0,99,RepTedYoho,http://yoho.house.gov,97.98
438,https://api.propublica.org/congress/v1/members/Y000066.json,3,,,RepDavidYoung,,David,/m/0127pc92,Y000066,,Young,,0,0.00,2018,R,https://davidyoung.house.gov/rss.xml,4,IA,0,99,RepDavidYoung,https://davidyoung.house.gov,97.98
439,https://api.propublica.org/congress/v1/members/Z000017.json,1,,,RepLeeZeldin,,Lee,/m/03h4jcq,Z000017,,Zeldin,,0,0.00,2018,R,https://zeldin.house.gov/rss.xml,4,NY,0,99,RepLeeZeldin,https://zeldin.house.gov,97.98
440,https://api.propublica.org/congress/v1/members/Z000018.json,1,,,CongressmanRyanZinke,,Ryan,/m/0gkz1jg,Z000018,,Zinke,,80,80.81,2018,R,https://zinke.house.gov/rss.xml,4,MT,0,99,RepRyanZinke,https://zinke.house.gov,89.47
